===============================================================================
Id,000001.XSHE,len,datetime,open,high,low,close,volume,openinterest,000001.XSHE,len,datetime,open,high,low,close,volume,openinterest,RSIMACDMultiTF,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,000001.XSHE,000001.XSHE
              - 2019-08-30: 0.0, 0.0, 1124906.6
              - 2019-09-02: 0.0, 0.0, 1124906.6
              - 2019-09-03: 0.0, 0.0, 1124906.6
              - 2019-09-04: 0.0, 0.0, 1124906.6
              - 2019-09-05: 0.0, 0.0, 1124906.6
              - 2019-09-06: 0.0, 0.0, 1124906.6
              - 2019-09-09: 0.0, 0.0, 1124906.6
              - 2019-09-10: 0.0, 0.0, 1124906.6
              - 2019-09-11: 0.0, 0.0, 1124906.6
              - 2019-09-12: 0.0, 0.0, 1124906.6
              - 2019-09-16: 0.0, 0.0, 1124906.6
              - 2019-09-17: 0.0, 0.0, 1124906.6
              - 2019-09-18: 0.0, 0.0, 1124906.6
              - 2019-09-19: 0.0, 0.0, 1124906.6
              - 2019-09-20: 0.0, 0.0, 1124906.6
              - 2019-09-23: 0.0, 0.0, 1124906.6
              - 2019-09-24: 0.0, 0.0, 1124906.6
              - 2019-09-25: 0.0, 0.0, 1124906.6
              - 2019-09-26: 0.0, 0.0, 1124906.6
              - 2019-09-27: 0.0, 0.0, 1124906.6
              - 2019-09-30: 0.0, 0.0, 1124906.6
              - 2019-10-08: 0.0, 0.0, 1124906.6
              - 2019-10-09: 0.0, 0.0, 1124906.6
              - 2019-10-10: 0.0, 0.0, 1124906.6
              - 2019-10-11: 0.0, 0.0, 1124906.6
              - 2019-10-14: 0.0, 0.0, 1124906.6
              - 2019-10-15: 0.0, 0.0, 1124906.6
              - 2019-10-16: 0.0, 0.0, 1124906.6
              - 2019-10-17: 0.0, 0.0, 1124906.6
              - 2019-10-18: 0.0, 0.0, 1124906.6
              - 2019-10-21: 0.0, 0.0, 1124906.6
              - 2019-10-22: 0.0, 0.0, 1124906.6
              - 2019-10-23: 0.0, 0.0, 1124906.6
              - 2019-10-24: 0.0, 0.0, 1124906.6
              - 2019-10-25: 0.0, 0.0, 1124906.6
              - 2019-10-28: 0.0, 0.0, 1124906.6
              - 2019-10-29: 0.0, 0.0, 1124906.6
              - 2019-10-30: 0.0, 0.0, 1124906.6
              - 2019-10-31: 0.0, 0.0, 1124906.6
              - 2019-11-01: 0.0, 0.0, 1124906.6
              - 2019-11-04: 0.0, 0.0, 1124906.6
              - 2019-11-05: 0.0, 0.0, 1124906.6
              - 2019-11-06: 0.0, 0.0, 1124906.6
              - 2019-11-07: 0.0, 0.0, 1124906.6
              - 2019-11-08: 0.0, 0.0, 1124906.6
              - 2019-11-11: 0.0, 0.0, 1124906.6
              - 2019-11-12: 0.0, 0.0, 1124906.6
              - 2019-11-13: 0.0, 0.0, 1124906.6
              - 2019-11-14: 0.0, 0.0, 1124906.6
              - 2019-11-15: 0.0, 0.0, 1124906.6
              - 2019-11-18: 0.0, 0.0, 1124906.6
              - 2019-11-19: 0.0, 0.0, 1124906.6
              - 2019-11-20: 0.0, 0.0, 1124906.6
              - 2019-11-21: 0.0, 0.0, 1124906.6
              - 2019-11-22: 0.0, 0.0, 1124906.6
              - 2019-11-25: 0.0, 0.0, 1124906.6
              - 2019-11-26: 0.0, 0.0, 1124906.6
              - 2019-11-27: 0.0, 0.0, 1124906.6
              - 2019-11-28: 0.0, 0.0, 1124906.6
              - 2019-11-29: 0.0, 0.0, 1124906.6
              - 2019-12-02: 0.0, 0.0, 1124906.6
              - 2019-12-03: 0.0, 0.0, 1124906.6
              - 2019-12-04: 0.0, 0.0, 1124906.6
              - 2019-12-05: 0.0, 0.0, 1124906.6
              - 2019-12-06: 0.0, 0.0, 1124906.6
              - 2019-12-09: 0.0, 0.0, 1124906.6
              - 2019-12-10: 0.0, 0.0, 1124906.6
              - 2019-12-11: 0.0, 0.0, 1124906.6
              - 2019-12-12: 1111272.0, 0.0, 9362.600000000093
              - 2019-12-13: 1148316.0, 0.0, 9362.600000000093
              - 2019-12-16: 1149024.0, 0.0, 9362.600000000093
              - 2019-12-17: 1175382.0, 0.0, 9362.600000000093
              - 2019-12-18: 1172532.0, 0.0, 9362.600000000093
              - 2019-12-19: 1178946.0, 0.0, 9362.600000000093
              - 2019-12-20: 1181796.0, 0.0, 9362.600000000093
              - 2019-12-23: 1156860.0, 0.0, 9362.600000000093
              - 2019-12-24: 1168260.0, 0.0, 9362.600000000093
              - 2019-12-25: 1161138.0, 0.0, 9362.600000000093
              - 2019-12-26: 1173246.0, 0.0, 9362.600000000093
              - 2019-12-27: 1184646.0, 0.0, 9362.600000000093
              - 2019-12-30: 1180368.0, 0.0, 9362.600000000093
              - 2019-12-31: 1171824.0, 0.0, 9362.600000000093
            """""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
            - transactions:
              - date: ['amount', 'price', 'sid', 'symbol', 'value']
              - 2018-03-12 23:59:59.999989: [700, 1405.95, 0, '000001.XSHE', -984165.0]
              - 2018-03-23 23:59:59.999989: [-700, 1301.8, 0, '000001.XSHE', 911260.0]
              - 2018-04-11 23:59:59.999989: [700, 1318.01, 0, '000001.XSHE', -922607.0]
              - 2018-04-16 23:59:59.999989: [-700, 1300.4740000000002, 0, '000001.XSHE', 910331.8000000002]
              - 2018-05-15 23:59:59.999989: [700, 1293.7, 0, '000001.XSHE', -905590.0]
              - 2018-05-25 23:59:59.999989: [-700, 1222.422, 0, '000001.XSHE', 855695.4]
              - 2018-06-19 23:59:59.999989: [700, 1162.95, 0, '000001.XSHE', -814065.0]
              - 2018-06-25 23:59:59.999989: [-700, 1089.4125, 0, '000001.XSHE', 762588.7499999999]
              - 2018-07-11 23:59:59.999989: [700, 1013.67, 0, '000001.XSHE', -709569.0]
              - 2018-08-02 23:59:59.999989: [-700, 1051.403, 0, '000001.XSHE', 735982.1]
              - 2019-01-08 23:59:59.999989: [700, 1143.16, 0, '000001.XSHE', -800212.0]
              - 2019-03-08 23:59:59.999989: [-700, 1459.903, 0, '000001.XSHE', 1021932.1]
              - 2019-06-11 23:59:59.999989: [700, 1449.8, 0, '000001.XSHE', -1014860.0]
              - 2019-06-25 23:59:59.999989: [-700, 1540.2635, 0, '000001.XSHE', 1078184.45]
              - 2019-12-12 23:59:59.999989: [600, 1859.24, 0, '000001.XSHE', -1115544.0]
            """""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
            - gross_lev:
              - 2018-01-02 23:59:59.999989: 0.0
              - 2018-01-03 23:59:59.999989: 0.0
              - 2018-01-04 23:59:59.999989: 0.0
              - 2018-01-05 23:59:59.999989: 0.0
              - 2018-01-08 23:59:59.999989: 0.0
              - 2018-01-09 23:59:59.999989: 0.0
              - 2018-01-10 23:59:59.999989: 0.0
              - 2018-01-11 23:59:59.999989: 0.0
              - 2018-01-12 23:59:59.999989: 0.0
              - 2018-01-15 23:59:59.999989: 0.0
              - 2018-01-16 23:59:59.999989: 0.0
              - 2018-01-17 23:59:59.999989: 0.0
              - 2018-01-18 23:59:59.999989: 0.0
              - 2018-01-19 23:59:59.999989: 0.0
              - 2018-01-22 23:59:59.999989: 0.0
              - 2018-01-23 23:59:59.999989: 0.0
              - 2018-01-24 23:59:59.999989: 0.0
              - 2018-01-25 23:59:59.999989: 0.0
              - 2018-01-26 23:59:59.999989: 0.0
              - 2018-01-29 23:59:59.999989: 0.0
              - 2018-01-30 23:59:59.999989: 0.0
              - 2018-01-31 23:59:59.999989: 0.0
              - 2018-02-01 23:59:59.999989: 0.0
              - 2018-02-02 23:59:59.999989: 0.0
              - 2018-02-05 23:59:59.999989: 0.0
              - 2018-02-06 23:59:59.999989: 0.0
              - 2018-02-07 23:59:59.999989: 0.0
              - 2018-02-08 23:59:59.999989: 0.0
              - 2018-02-09 23:59:59.999989: 0.0
              - 2018-02-12 23:59:59.999989: 0.0
              - 2018-02-13 23:59:59.999989: 0.0
              - 2018-02-14 23:59:59.999989: 0.0
              - 2018-02-22 23:59:59.999989: 0.0
              - 2018-02-23 23:59:59.999989: 0.0
              - 2018-02-26 23:59:59.999989: 0.0
              - 2018-02-27 23:59:59.999989: 0.0
              - 2018-02-28 23:59:59.999989: 0.0
              - 2018-03-01 23:59:59.999989: 0.0
              - 2018-03-02 23:59:59.999989: 0.0
              - 2018-03-05 23:59:59.999989: 0.0
              - 2018-03-06 23:59:59.999989: 0.0
              - 2018-03-07 23:59:59.999989: 0.0
              - 2018-03-08 23:59:59.999989: 0.0
              - 2018-03-09 23:59:59.999989: 0.0
              - 2018-03-12 23:59:59.999989: 0.9840095246077613
              - 2018-03-13 23:59:59.999989: 0.9839965153132175
              - 2018-03-14 23:59:59.999989: 0.9838643278858245
              - 2018-03-15 23:59:59.999989: 0.9835797153748201
              - 2018-03-16 23:59:59.999989: 0.9834826001422781
              - 2018-03-19 23:59:59.999989: 0.9837436183307514
              - 2018-03-20 23:59:59.999989: 0.9837300555757054
              - 2018-03-21 23:59:59.999989: 0.9838376972061211
              - 2018-03-22 23:59:59.999989: 0.9835105330570336
              - 2018-03-23 23:59:59.999989: 0.0
              - 2018-03-26 23:59:59.999989: 0.0
              - 2018-03-27 23:59:59.999989: 0.0
              - 2018-03-28 23:59:59.999989: 0.0
              - 2018-03-29 23:59:59.999989: 0.0
              - 2018-03-30 23:59:59.999989: 0.0
              - 2018-04-02 23:59:59.999989: 0.0
              - 2018-04-03 23:59:59.999989: 0.0
              - 2018-04-04 23:59:59.999989: 0.0
              - 2018-04-09 23:59:59.999989: 0.0
              - 2018-04-10 23:59:59.999989: 0.0
              - 2018-04-11 23:59:59.999989: 0.9953382665165383
              - 2018-04-12 23:59:59.999989: 0.9952134279982466
              - 2018-04-13 23:59:59.999989: 0.9952339941104571
              - 2018-04-16 23:59:59.999989: 0.0
              - 2018-04-17 23:59:59.999989: 0.0
              - 2018-04-18 23:59:59.999989: 0.0
              - 2018-04-19 23:59:59.999989: 0.0
              - 2018-04-20 23:59:59.999989: 0.0
              - 2018-04-23 23:59:59.999989: 0.0
              - 2018-04-24 23:59:59.999989: 0.0
              - 2018-04-25 23:59:59.999989: 0.0
              - 2018-04-26 23:59:59.999989: 0.0
              - 2018-04-27 23:59:59.999989: 0.0
              - 2018-05-02 23:59:59.999989: 0.0
              - 2018-05-03 23:59:59.999989: 0.0
              - 2018-05-04 23:59:59.999989: 0.0
              - 2018-05-07 23:59:59.999989: 0.0
              - 2018-05-08 23:59:59.999989: 0.0
              - 2018-05-09 23:59:59.999989: 0.0
              - 2018-05-10 23:59:59.999989: 0.0
              - 2018-05-11 23:59:59.999989: 0.0
              - 2018-05-14 23:59:59.999989: 0.0
              - 2018-05-15 23:59:59.999989: 0.9898569368516347
              - 2018-05-16 23:59:59.999989: 0.989654312025985
              - 2018-05-17 23:59:59.999989: 0.9895786758150485
              - 2018-05-18 23:59:59.999989: 0.9897104229542583
              - 2018-05-21 23:59:59.999989: 0.9897011000311539
              - 2018-05-22 23:59:59.999989: 0.9896166725428047
              - 2018-05-23 23:59:59.999989: 0.9894141020062258
              - 2018-05-24 23:59:59.999989: 0.989374605424387
              - 2018-05-25 23:59:59.999989: 0.0
              - 2018-05-28 23:59:59.999989: 0.0
              - 2018-05-29 23:59:59.999989: 0.0
              - 2018-05-30 23:59:59.999989: 0.0
              - 2018-05-31 23:59:59.999989: 0.0
              - 2018-06-01 23:59:59.999989: 0.0
              - 2018-06-04 23:59:59.999989: 0.0
              - 2018-06-05 23:59:59.999989: 0.0
              - 2018-06-06 23:59:59.999989: 0.0
              - 2018-06-07 23:59:59.999989: 0.0
              - 2018-06-08 23:59:59.999989: 0.0
              - 2018-06-11 23:59:59.999989: 0.0
              - 2018-06-12 23:59:59.999989: 0.0
              - 2018-06-13 23:59:59.999989: 0.0
              - 2018-06-14 23:59:59.999989: 0.0
              - 2018-06-15 23:59:59.999989: 0.0
              - 2018-06-19 23:59:59.999989: 0.9401886906502094
              - 2018-06-20 23:59:59.999989: 0.9404157897770484
              - 2018-06-21 23:59:59.999989: 0.9401315217951713
              - 2018-06-22 23:59:59.999989: 0.9400742435492873
              - 2018-06-25 23:59:59.999989: 0.0
              - 2018-06-26 23:59:59.999989: 0.0
              - 2018-06-27 23:59:59.999989: 0.0
              - 2018-06-28 23:59:59.999989: 0.0
              - 2018-06-29 23:59:59.999989: 0.0
              - 2018-07-02 23:59:59.999989: 0.0
              - 2018-07-03 23:59:59.999989: 0.0
              - 2018-07-04 23:59:59.999989: 0.0
              - 2018-07-05 23:59:59.999989: 0.0
              - 2018-07-06 23:59:59.999989: 0.0
              - 2018-07-09 23:59:59.999989: 0.0
              - 2018-07-10 23:59:59.999989: 0.0
              - 2018-07-11 23:59:59.999989: 0.8725513464776373
              - 2018-07-12 23:59:59.999989: 0.8754710222739508
              - 2018-07-13 23:59:59.999989: 0.8754710222739508
              - 2018-07-16 23:59:59.999989: 0.8736021382031333
              - 2018-07-17 23:59:59.999989: 0.8734760528528831
              - 2018-07-18 23:59:59.999989: 0.8732220429481893
              - 2018-07-19 23:59:59.999989: 0.8736021382031333
              - 2018-07-20 23:59:59.999989: 0.8782329515646949
              - 2018-07-23 23:59:59.999989: 0.8817662276585098
              - 2018-07-24 23:59:59.999989: 0.8815444431767975
              - 2018-07-25 23:59:59.999989: 0.8813218250788193
              - 2018-07-26 23:59:59.999989: 0.8798536730842084
              - 2018-07-27 23:59:59.999989: 0.8798536730842084
              - 2018-07-30 23:59:59.999989: 0.8814327649663098
              - 2018-07-31 23:59:59.999989: 0.8817662276585098
              - 2018-08-01 23:59:59.999989: 0.8787007428065086
              - 2018-08-02 23:59:59.999989: 0.0
              - 2018-08-03 23:59:59.999989: 0.0
              - 2018-08-06 23:59:59.999989: 0.0
              - 2018-08-07 23:59:59.999989: 0.0
              - 2018-08-08 23:59:59.999989: 0.0
              - 2018-08-09 23:59:59.999989: 0.0
              - 2018-08-10 23:59:59.999989: 0.0
              - 2018-08-13 23:59:59.999989: 0.0
              - 2018-08-14 23:59:59.999989: 0.0
              - 2018-08-15 23:59:59.999989: 0.0
              - 2018-08-16 23:59:59.999989: 0.0
              - 2018-08-17 23:59:59.999989: 0.0
              - 2018-08-20 23:59:59.999989: 0.0
              - 2018-08-21 23:59:59.999989: 0.0
              - 2018-08-22 23:59:59.999989: 0.0
              - 2018-08-23 23:59:59.999989: 0.0
              - 2018-08-24 23:59:59.999989: 0.0
              - 2018-08-27 23:59:59.999989: 0.0
              - 2018-08-28 23:59:59.999989: 0.0
              - 2018-08-29 23:59:59.999989: 0.0
              - 2018-08-30 23:59:59.999989: 0.0
              - 2018-08-31 23:59:59.999989: 0.0
              - 2018-09-03 23:59:59.999989: 0.0
              - 2018-09-04 23:59:59.999989: 0.0
              - 2018-09-05 23:59:59.999989: 0.0
              - 2018-09-06 23:59:59.999989: 0.0
              - 2018-09-07 23:59:59.999989: 0.0
              - 2018-09-10 23:59:59.999989: 0.0
              - 2018-09-11 23:59:59.999989: 0.0
              - 2018-09-12 23:59:59.999989: 0.0
              - 2018-09-13 23:59:59.999989: 0.0
              - 2018-09-14 23:59:59.999989: 0.0
              - 2018-09-17 23:59:59.999989: 0.0
              - 2018-09-18 23:59:59.999989: 0.0
              - 2018-09-19 23:59:59.999989: 0.0
              - 2018-09-20 23:59:59.999989: 0.0
              - 2018-09-21 23:59:59.999989: 0.0
              - 2018-09-25 23:59:59.999989: 0.0
              - 2018-09-26 23:59:59.999989: 0.0
              - 2018-09-27 23:59:59.999989: 0.0
              - 2018-09-28 23:59:59.999989: 0.0
              - 2018-10-08 23:59:59.999989: 0.0
              - 2018-10-09 23:59:59.999989: 0.0
              - 2018-10-10 23:59:59.999989: 0.0
              - 2018-10-11 23:59:59.999989: 0.0
              - 2018-10-12 23:59:59.999989: 0.0
              - 2018-10-15 23:59:59.999989: 0.0
              - 2018-10-16 23:59:59.999989: 0.0
              - 2018-10-17 23:59:59.999989: 0.0
              - 2018-10-18 23:59:59.999989: 0.0
              - 2018-10-19 23:59:59.999989: 0.0
              - 2018-10-22 23:59:59.999989: 0.0
              - 2018-10-23 23:59:59.999989: 0.0
              - 2018-10-24 23:59:59.999989: 0.0
              - 2018-10-25 23:59:59.999989: 0.0
              - 2018-10-26 23:59:59.999989: 0.0
              - 2018-10-29 23:59:59.999989: 0.0
              - 2018-10-30 23:59:59.999989: 0.0
              - 2018-10-31 23:59:59.999989: 0.0
              - 2018-11-01 23:59:59.999989: 0.0
              - 2018-11-02 23:59:59.999989: 0.0
              - 2018-11-05 23:59:59.999989: 0.0
              - 2018-11-06 23:59:59.999989: 0.0
              - 2018-11-07 23:59:59.999989: 0.0
              - 2018-11-08 23:59:59.999989: 0.0
              - 2018-11-09 23:59:59.999989: 0.0
              - 2018-11-12 23:59:59.999989: 0.0
              - 2018-11-13 23:59:59.999989: 0.0
              - 2018-11-14 23:59:59.999989: 0.0
              - 2018-11-15 23:59:59.999989: 0.0
              - 2018-11-16 23:59:59.999989: 0.0
              - 2018-11-19 23:59:59.999989: 0.0
              - 2018-11-20 23:59:59.999989: 0.0
              - 2018-11-21 23:59:59.999989: 0.0
              - 2018-11-22 23:59:59.999989: 0.0
              - 2018-11-23 23:59:59.999989: 0.0
              - 2018-11-26 23:59:59.999989: 0.0
              - 2018-11-27 23:59:59.999989: 0.0
              - 2018-11-28 23:59:59.999989: 0.0
              - 2018-11-29 23:59:59.999989: 0.0
              - 2018-11-30 23:59:59.999989: 0.0
              - 2018-12-03 23:59:59.999989: 0.0
              - 2018-12-04 23:59:59.999989: 0.0
              - 2018-12-05 23:59:59.999989: 0.0
              - 2018-12-06 23:59:59.999989: 0.0
              - 2018-12-07 23:59:59.999989: 0.0
              - 2018-12-10 23:59:59.999989: 0.0
              - 2018-12-11 23:59:59.999989: 0.0
              - 2018-12-12 23:59:59.999989: 0.0
              - 2018-12-13 23:59:59.999989: 0.0
              - 2018-12-14 23:59:59.999989: 0.0
              - 2018-12-17 23:59:59.999989: 0.0
              - 2018-12-18 23:59:59.999989: 0.0
              - 2018-12-19 23:59:59.999989: 0.0
              - 2018-12-20 23:59:59.999989: 0.0
              - 2018-12-21 23:59:59.999989: 0.0
              - 2018-12-24 23:59:59.999989: 0.0
              - 2018-12-25 23:59:59.999989: 0.0
              - 2018-12-26 23:59:59.999989: 0.0
              - 2018-12-27 23:59:59.999989: 0.0
              - 2018-12-28 23:59:59.999989: 0.0
              - 2019-01-02 23:59:59.999989: 0.0
              - 2019-01-03 23:59:59.999989: 0.0
              - 2019-01-04 23:59:59.999989: 0.0
              - 2019-01-07 23:59:59.999989: 0.0
              - 2019-01-08 23:59:59.999989: 0.9524637332610957
              - 2019-01-09 23:59:59.999989: 0.9537409711152103
